date,strategy,equity,benchmark_equity,drawdown,regime
2024-04-30,momentum_x_risk,12868.774526800846,12871.167356817226,-0.021842169382618626,2024_gold_strength_risk_on
2024-05-01,momentum_x_risk,12870.59911485726,12734.263928644325,-0.021703482121347872,2024_gold_strength_risk_on
2024-05-02,momentum_x_risk,12818.899146497462,12780.514618127501,-0.025633205871537723,2024_gold_strength_risk_on
2024-05-03,momentum_x_risk,12869.717040521593,12935.621055596113,-0.02177052874780183,2024_gold_strength_risk_on
2024-05-06,momentum_x_risk,12914.627215169356,13110.815880097389,-0.018356898420017642,2024_gold_strength_risk_on
2024-05-07,momentum_x_risk,12902.477545597061,13157.343176847678,-0.01928039695570205,2024_gold_strength_risk_on
2024-05-08,momentum_x_risk,12865.948275034907,13114.455620696039,-0.022056993279827464,2024_gold_strength_risk_on
2024-05-09,momentum_x_risk,12897.273210085312,13388.419065790313,-0.01967597941954713,2024_gold_strength_risk_on
2024-05-10,momentum_x_risk,12929.77593306255,13353.863992436507,-0.017205441690382628,2024_gold_strength_risk_on
2024-05-13,momentum_x_risk,13025.369344100483,13409.076469375726,-0.009939369589465508,2024_gold_strength_risk_on
2024-05-14,momentum_x_risk,13046.548785921876,13445.504977301993,-0.00832951646611213,2024_gold_strength_risk_on
2024-05-15,momentum_x_risk,13103.253838837176,13682.856890306675,-0.004019355352545495,2024_gold_strength_risk_on
2024-05-16,momentum_x_risk,13090.198405202336,13711.927292992388,-0.005011701175019034,2024_gold_strength_risk_on
2024-05-17,momentum_x_risk,13244.6113141841,14123.172022346109,0.0,2024_gold_strength_risk_on
2024-05-20,momentum_x_risk,13262.446236932099,14265.187548800519,0.0,2024_gold_strength_risk_on
2024-05-21,momentum_x_risk,13268.795858971851,14259.072728947156,0.0,2024_gold_strength_risk_on
2024-05-22,momentum_x_risk,13037.923917672952,14091.215098867575,-0.017399615138610547,2024_gold_strength_risk_on
2024-05-23,momentum_x_risk,12998.228038456224,13953.116539277524,-0.020391286699363964,2024_gold_strength_risk_on
2024-05-24,momentum_x_risk,12994.229859065128,13873.674778475726,-0.020692608645499155,2024_gold_strength_risk_on
2024-05-28,momentum_x_risk,13083.584650032963,14238.853550850805,-0.013958403679385611,2024_gold_strength_risk_on
2024-05-29,momentum_x_risk,13011.384365745242,14017.924156072992,-0.019399762869405923,2024_gold_strength_risk_on
2024-05-30,momentum_x_risk,12910.307824339685,13772.577764116857,-0.027017375083796424,2024_gold_strength_risk_on
2024-05-31,momentum_x_risk,12887.277884115105,13657.280405906007,-0.028753021669165157,2024_gold_strength_risk_on
2024-06-03,momentum_x_risk,12883.411700749872,13801.771747112858,-0.029044395762664266,2024_gold_strength_risk_on
2024-06-04,momentum_x_risk,12883.411700749872,13509.864489222919,-0.029044395762664266,2024_gold_strength_risk_on
2024-06-05,momentum_x_risk,12883.411700749872,13754.78638711175,-0.029044395762664266,2024_gold_strength_risk_on
2024-06-06,momentum_x_risk,12883.411700749872,14001.84446756866,-0.029044395762664266,2024_gold_strength_risk_on
2024-06-07,momentum_x_risk,12883.411700749872,13745.747118770307,-0.029044395762664266,2024_gold_strength_risk_on
2024-06-10,momentum_x_risk,12883.411700749872,13885.686068299035,-0.029044395762664266,2024_gold_strength_risk_on
2024-06-11,momentum_x_risk,12883.411700749872,14031.231072896797,-0.029044395762664266,2024_gold_strength_risk_on
2024-06-12,momentum_x_risk,12883.411700749872,14056.834208133096,-0.029044395762664266,2024_gold_strength_risk_on
2024-06-13,momentum_x_risk,12883.411700749872,13883.764646087724,-0.029044395762664266,2024_gold_strength_risk_on
2024-06-14,momentum_x_risk,12883.411700749872,13931.37427104672,-0.029044395762664266,2024_gold_strength_risk_on
2024-06-17,momentum_x_risk,12883.411700749872,13829.099350926237,-0.029044395762664266,2024_gold_strength_risk_on
2024-06-18,momentum_x_risk,12883.411700749872,13984.695593491306,-0.029044395762664266,2024_gold_strength_risk_on
2024-06-20,momentum_x_risk,12883.411700749872,14009.62547288244,-0.029044395762664266,2024_gold_strength_risk_on
2024-06-21,momentum_x_risk,12883.411700749872,13782.600425345065,-0.029044395762664266,2024_gold_strength_risk_on
2024-06-24,momentum_x_risk,12883.411700749872,13885.399959019942,-0.029044395762664266,2024_gold_strength_risk_on
2024-06-25,momentum_x_risk,12883.411700749872,13660.276198220055,-0.029044395762664266,2024_gold_strength_risk_on
2024-06-26,momentum_x_risk,12883.411700749872,13543.416005052552,-0.029044395762664266,2024_gold_strength_risk_on
2024-06-27,momentum_x_risk,12883.411700749872,13526.78928852423,-0.029044395762664266,2024_gold_strength_risk_on
2024-06-28,momentum_x_risk,12883.411700749872,13498.500144561105,-0.029044395762664266,2024_gold_strength_risk_on
2024-07-01,momentum_x_risk,12883.411700749872,13475.840841685656,-0.029044395762664266,2024_gold_strength_risk_on
2024-07-02,momentum_x_risk,12883.411700749872,13490.431365812032,-0.029044395762664266,2024_gold_strength_risk_on
2024-07-03,momentum_x_risk,12883.411700749872,13637.53581465611,-0.029044395762664266,2024_gold_strength_risk_on
2024-07-05,momentum_x_risk,12883.411700749872,13687.434545276767,-0.029044395762664266,2024_gold_strength_risk_on
2024-07-08,momentum_x_risk,12883.411700749872,13607.367164630892,-0.029044395762664266,2024_gold_strength_risk_on
2024-07-09,momentum_x_risk,12883.411700749872,13591.443118851308,-0.029044395762664266,2024_gold_strength_risk_on
2024-07-10,momentum_x_risk,12883.411700749872,13566.737500937455,-0.029044395762664266,2024_gold_strength_risk_on
2024-07-11,momentum_x_risk,12883.411700749872,13626.979880546978,-0.029044395762664266,2024_gold_strength_risk_on
2024-07-12,momentum_x_risk,12883.411700749872,13622.660861397866,-0.029044395762664266,2024_gold_strength_risk_on
2024-07-15,momentum_x_risk,12883.411700749872,13431.75126580525,-0.029044395762664266,2024_gold_strength_risk_on
2024-07-16,momentum_x_risk,12883.411700749872,13460.189073035364,-0.029044395762664266,2024_gold_strength_risk_on
2024-07-17,momentum_x_risk,12883.411700749872,13260.873459117192,-0.029044395762664266,2024_gold_strength_risk_on
2024-07-18,momentum_x_risk,12883.411700749872,13181.114046925513,-0.029044395762664266,2024_gold_strength_risk_on
2024-07-19,momentum_x_risk,12883.411700749872,13038.657350173118,-0.029044395762664266,2024_gold_strength_risk_on
2024-07-22,momentum_x_risk,12883.411700749872,13176.509627486754,-0.029044395762664266,2024_gold_strength_risk_on
2024-07-23,momentum_x_risk,12883.411700749872,13115.51994863316,-0.029044395762664266,2024_gold_strength_risk_on
2024-07-24,momentum_x_risk,12883.411700749872,12957.803194218604,-0.029044395762664266,2024_gold_strength_risk_on
2024-07-25,momentum_x_risk,12883.411700749872,12777.013543764473,-0.029044395762664266,2024_gold_strength_risk_on
2024-07-26,momentum_x_risk,12883.411700749872,12729.188192579433,-0.029044395762664266,2024_gold_strength_risk_on
2024-07-29,momentum_x_risk,12883.411700749872,12676.758220163438,-0.029044395762664266,2024_gold_strength_risk_on
2024-07-30,momentum_x_risk,12883.411700749872,12792.91065635593,-0.029044395762664266,2024_gold_strength_risk_on
2024-07-31,momentum_x_risk,12883.411700749872,12942.02542547229,-0.029044395762664266,2024_gold_strength_risk_on
2024-08-01,momentum_x_risk,12865.094815738772,12692.878710906924,-0.03042484393639333,2024_gold_strength_risk_on
2024-08-02,momentum_x_risk,12857.253784253522,12632.026851973014,-0.031015781619705973,2024_gold_strength_risk_on
2024-08-05,momentum_x_risk,12805.035086437945,12445.537919651939,-0.03495123276166223,2024_gold_strength_risk_on
2024-08-06,momentum_x_risk,12772.25127160814,12473.82364582805,-0.03742197804844272,2024_gold_strength_risk_on
2024-08-07,momentum_x_risk,12769.473550159519,12588.307798940457,-0.03763132043927786,2024_gold_strength_risk_on
2024-08-08,momentum_x_risk,12833.578406212906,12743.919039743563,-0.03280007148988329,2024_gold_strength_risk_on
2024-08-09,momentum_x_risk,12843.661538160914,12831.863321128372,-0.0320401583783112,2024_gold_strength_risk_on
2024-08-12,momentum_x_risk,12914.125629149166,13019.281352290227,-0.02672964702994285,2024_gold_strength_risk_on
2024-08-13,momentum_x_risk,12907.7931250111,12941.126362360857,-0.027206894868056608,2024_gold_strength_risk_on
2024-08-14,momentum_x_risk,12874.1058450352,12921.35243955274,-0.02974572961492794,2024_gold_strength_risk_on
2024-08-15,momentum_x_risk,12887.036988035494,13043.257385741425,-0.028771176751372418,2024_gold_strength_risk_on
2024-08-16,momentum_x_risk,12979.360704666095,13056.426866665903,-0.021813219329171574,2024_gold_strength_risk_on
2024-08-19,momentum_x_risk,12972.557348898317,13188.11493426629,-0.022325952801001803,2024_gold_strength_risk_on
2024-08-20,momentum_x_risk,12987.792273671113,13171.843733069692,-0.021177775910293684,2024_gold_strength_risk_on
2024-08-21,momentum_x_risk,12982.249633102509,13148.990846037466,-0.02159549584716769,2024_gold_strength_risk_on
2024-08-22,momentum_x_risk,12932.501605938802,12959.910229292354,-0.025344745416793768,2024_gold_strength_risk_on
2024-08-23,momentum_x_risk,12980.314308051044,13155.830325026818,-0.021741351211289284,2024_gold_strength_risk_on
2024-08-26,momentum_x_risk,12993.561863468962,13212.869268705841,-0.020742951992647307,2024_gold_strength_risk_on
2024-08-27,momentum_x_risk,13004.816041317115,13164.627340155488,-0.01989478325391847,2024_gold_strength_risk_on
2024-08-28,momentum_x_risk,12975.57346478715,13034.568738466083,-0.0220986438634847,2024_gold_strength_risk_on
2024-08-29,momentum_x_risk,12997.073389443116,13120.37726703387,-0.020478306578588734,2024_gold_strength_risk_on
2024-08-30,momentum_x_risk,12967.435867632154,12996.67430772383,-0.02271193215591827,2024_gold_strength_risk_on
2024-09-03,momentum_x_risk,12949.494842952765,12826.989415606762,-0.024064053695059928,2024_gold_strength_risk_on
2024-09-04,momentum_x_risk,12952.0139920981,12692.228958389594,-0.023874198551299353,2024_gold_strength_risk_on
2024-09-05,momentum_x_risk,12986.548442051959,12922.410375448908,-0.021271517017804387,2024_gold_strength_risk_on
2024-09-06,momentum_x_risk,12955.785364162513,12779.44215302224,-0.02358996989147988,2024_gold_strength_risk_on
2024-09-09,momentum_x_risk,12973.222301043008,12778.753848438359,-0.022275838822931937,2024_gold_strength_risk_on
2024-09-10,momentum_x_risk,12991.505608635769,12787.434285680656,-0.020897921204250713,2024_gold_strength_risk_on
2024-09-11,momentum_x_risk,12984.893219343696,12932.135472871512,-0.02139626252793625,2024_gold_strength_risk_on
2024-09-12,momentum_x_risk,13057.88819973341,13236.244888173647,-0.015895011233881817,2024_gold_strength_risk_on
2024-09-13,momentum_x_risk,13099.43812396896,13294.623799636662,-0.01276360996151582,2024_gold_strength_risk_on
2024-09-16,momentum_x_risk,13099.08706667948,13422.143846807501,-0.012790067320059051,2024_gold_strength_risk_on
2024-09-17,momentum_x_risk,13075.903102072723,13418.464570538727,-0.014537321920489177,2024_gold_strength_risk_on
2024-09-18,momentum_x_risk,13043.64028654906,13282.435124394391,-0.016968802204500588,2024_gold_strength_risk_on
2024-09-19,momentum_x_risk,13108.506861834374,13520.618764443248,-0.012080146445926032,2024_gold_strength_risk_on
2024-09-20,momentum_x_risk,13161.824549740022,13672.042651848153,-0.008061870147734518,2024_gold_strength_risk_on
2024-09-23,momentum_x_risk,13169.997124084714,13784.70739604372,-0.007445945806780485,2024_gold_strength_risk_on
2024-09-24,momentum_x_risk,13228.868374479285,14033.699836690907,-0.003009126443494714,2024_gold_strength_risk_on
2024-09-25,momentum_x_risk,13223.019022962217,13949.417258032081,-0.0034499615862793043,2024_gold_strength_risk_on
2024-09-26,momentum_x_risk,13244.543491692722,13927.99446188935,-0.001827774542384808,2024_gold_strength_risk_on
2024-09-27,momentum_x_risk,13210.909425751586,14037.693832892004,-0.004362598824754982,2024_gold_strength_risk_on
2024-09-30,momentum_x_risk,13177.092142957687,13900.901904314784,-0.0069112312065723325,2024_gold_strength_risk_on
2024-10-01,momentum_x_risk,13221.330274138923,13986.238882743002,-0.00357723378499597,2024_gold_strength_risk_on
2024-10-02,momentum_x_risk,13222.191616084752,14093.517511780505,-0.0035123189310043434,2024_gold_strength_risk_on
2024-10-03,momentum_x_risk,13219.263669061165,14190.464319550249,-0.0037329830405969933,2024_gold_strength_risk_on
2024-10-04,momentum_x_risk,13210.820132730096,14108.362742283756,-0.004369328374477455,2024_gold_strength_risk_on
2024-10-07,momentum_x_risk,13196.498493677167,14046.844050344072,-0.005448675679624704,2024_gold_strength_risk_on
2024-10-08,momentum_x_risk,13165.367740199812,13805.802532502714,-0.0077948383463979365,2024_gold_strength_risk_on
2024-10-09,momentum_x_risk,13142.423407081844,13697.011139908293,-0.009524033170241197,2024_gold_strength_risk_on
2024-10-10,momentum_x_risk,13173.304496033043,13908.61589330834,-0.007196686417798914,2024_gold_strength_risk_on
2024-10-11,momentum_x_risk,13219.309504461402,13953.947072584597,-0.003729528665330051,2024_gold_strength_risk_on
2024-10-14,momentum_x_risk,13212.416418588615,13699.517695962997,-0.004249024627590026,2024_gold_strength_risk_on
2024-10-15,momentum_x_risk,13227.08054904196,13612.707889404548,-0.0031438655303211993,2024_gold_strength_risk_on
2024-10-16,momentum_x_risk,13248.250689164634,13525.279835618498,-0.0015483823871874636,2024_gold_strength_risk_on
2024-10-17,momentum_x_risk,13273.637774971714,13499.73801546802,0.0,2024_gold_strength_risk_on
2024-10-18,momentum_x_risk,13318.739196278744,13581.935894782184,0.0,2024_gold_strength_risk_on
2024-10-21,momentum_x_risk,13317.89105352355,13645.609715971555,-6.368040868542924e-05,2024_gold_strength_risk_on
2024-10-22,momentum_x_risk,13363.863661792748,13837.106416502593,0.0,2024_gold_strength_risk_on
2024-10-23,momentum_x_risk,13312.330226458005,13740.98314491606,-0.003856177871828903,2024_gold_strength_risk_on
2024-10-24,momentum_x_risk,13345.103093316231,13803.56985459062,-0.0014038281855682788,2024_gold_strength_risk_on
2024-10-25,momentum_x_risk,13353.88728387469,13867.67375780352,-0.0007465189836214359,2024_gold_strength_risk_on
2024-10-28,momentum_x_risk,13354.055880765749,13599.741240358771,-0.0007339031043124278,2024_gold_strength_risk_on
2024-10-29,momentum_x_risk,13400.612856231417,13687.306524845424,0.0,2024_gold_strength_risk_on
2024-10-30,momentum_x_risk,13424.22319756079,13692.471735765419,0.0,2024_gold_strength_risk_on
2024-10-31,momentum_x_risk,13357.659812023263,13545.668452699085,-0.004958453428398069,2024_gold_strength_risk_on
2024-11-01,momentum_x_risk,13340.124406778226,13425.597977591104,-0.006264704448436409,2024_gold_strength_risk_on
2024-11-04,momentum_x_risk,13346.211406935567,13650.343766971182,-0.005811270378713429,2024_gold_strength_risk_on
2024-11-05,momentum_x_risk,13355.839675163745,13601.3728200624,-0.00509403943830955,2024_gold_strength_risk_on
2024-11-06,momentum_x_risk,13225.970785229065,13363.019728182082,-0.014768259542030537,2024_gold_strength_risk_on
2024-11-07,momentum_x_risk,13294.011543732062,13565.76441798849,-0.009699753342330197,2024_gold_strength_risk_on
2024-11-08,momentum_x_risk,13265.21383857525,13351.585433899094,-0.011844957927579225,2024_gold_strength_risk_on
2024-11-11,momentum_x_risk,13165.580169135095,13375.254239948077,-0.019266889757367123,2024_gold_strength_risk_on
2024-11-12,momentum_x_risk,13129.216393588315,13300.153838687218,-0.021975707616815998,2024_gold_strength_risk_on
2024-11-13,momentum_x_risk,13086.861645189905,13286.963441649921,-0.025130806260148075,2024_gold_strength_risk_on
2024-11-14,momentum_x_risk,13075.935092357671,13190.844616712735,-0.025944749284740998,2024_gold_strength_risk_on
2024-11-15,momentum_x_risk,13068.520223552714,13155.498432714641,-0.026497099219320863,2024_gold_strength_risk_on
2024-11-18,momentum_x_risk,13148.061495006303,13437.014589947192,-0.020571894439647465,2024_gold_strength_risk_on
2024-11-19,momentum_x_risk,13185.756777478728,13519.35942609172,-0.01776388969198539,2024_gold_strength_risk_on
2024-11-20,momentum_x_risk,13209.520868613368,13636.900836404224,-0.015993650119467073,2024_gold_strength_risk_on
2024-11-21,momentum_x_risk,13244.772326036886,13733.345668132995,-0.013367691290808503,2024_gold_strength_risk_on
2024-11-22,momentum_x_risk,13299.41373151989,13700.95238930843,-0.009297332456717378,2024_gold_strength_risk_on
2024-11-25,momentum_x_risk,13174.042364736582,13602.523911989683,-0.018636522139297118,2024_gold_strength_risk_on
2024-11-26,momentum_x_risk,13182.213682588277,13648.57190891481,-0.018027822646489167,2024_gold_strength_risk_on
2024-11-27,momentum_x_risk,13191.58977889649,13455.960166410512,-0.01732937654869804,2024_gold_strength_risk_on
2024-11-29,momentum_x_risk,13227.99665180377,13600.972786781049,-0.014617348271792285,2024_gold_strength_risk_on
2024-12-02,momentum_x_risk,13190.135995941058,13455.338122907853,-0.01743767204811264,2024_gold_strength_risk_on
2024-12-03,momentum_x_risk,13172.25797632392,13472.752292031093,-0.018769445168540733,2024_gold_strength_risk_on
2024-12-04,momentum_x_risk,13188.69840512362,13479.879619229738,-0.017544761359447936,2024_gold_strength_risk_on
2024-12-05,momentum_x_risk,13255.759453568078,13501.909836675562,-0.012549235923261515,2024_gold_strength_risk_on
2024-12-06,momentum_x_risk,13292.581072124252,13465.436427582357,-0.009806312328035305,2024_gold_strength_risk_on
2024-12-09,momentum_x_risk,13308.678525659503,13689.369468095882,-0.00860717750299933,2024_gold_strength_risk_on
2024-12-10,momentum_x_risk,13340.782825628974,13753.396994984088,-0.0062156573757635725,2024_gold_strength_risk_on
2024-12-11,momentum_x_risk,13327.722501729995,13957.310967154548,-0.00718854971424554,2024_gold_strength_risk_on
2024-12-12,momentum_x_risk,13323.359083391932,13911.383227389837,-0.007513590372006385,2024_gold_strength_risk_on
2024-12-13,momentum_x_risk,13349.559315676523,13742.021016588638,-0.005561877271068716,2024_gold_strength_risk_on
2024-12-16,momentum_x_risk,13366.946711781493,13702.570083205923,-0.004266651778384034,2024_gold_strength_risk_on
2024-12-17,momentum_x_risk,13359.723984756916,13739.76776179027,-0.0048046886478758655,2024_gold_strength_risk_on
2024-12-18,momentum_x_risk,13377.080662431288,13605.127805859294,-0.00351175143885174,2024_gold_strength_risk_on
2024-12-19,momentum_x_risk,13304.979852938348,13653.869112685758,-0.008882699793319015,2024_gold_strength_risk_on
2024-12-20,momentum_x_risk,13344.412818343048,13828.14393233039,-0.005945251210680347,2024_gold_strength_risk_on
2024-12-23,momentum_x_risk,13325.38956805848,13773.51947352623,-0.007362335089919347,2024_gold_strength_risk_on
2024-12-24,momentum_x_risk,13346.597289472353,13892.543814459528,-0.005782525137286276,2024_gold_strength_risk_on
2024-12-26,momentum_x_risk,13304.338826129955,13787.964261598125,-0.00893045129438974,2024_gold_strength_risk_on
2024-12-27,momentum_x_risk,13243.519049301058,13777.0422669174,-0.013461050639605454,2024_gold_strength_risk_on
2024-12-30,momentum_x_risk,13308.071612261727,14125.35426542473,-0.008652387820858642,2024_gold_strength_risk_on
2024-12-31,momentum_x_risk,13356.704030892608,13980.298869172531,-0.005029651673286395,2024_gold_strength_risk_on
2025-01-02,momentum_x_risk,13361.224874497506,14152.784741223571,-0.004692884060116809,2025_policy_dollar_gold_regime
2025-01-03,momentum_x_risk,13341.649808117614,13981.963604949178,-0.006151073937609941,2025_policy_dollar_gold_regime
2025-01-06,momentum_x_risk,13332.584217592877,14253.449048424021,-0.006826389774610031,2025_policy_dollar_gold_regime
2025-01-07,momentum_x_risk,13343.177447217568,14164.924948189237,-0.006037276731062469,2025_policy_dollar_gold_regime
2025-01-08,momentum_x_risk,13322.02986369863,14357.873849907168,-0.007612606879236594,2025_policy_dollar_gold_regime
2025-01-10,momentum_x_risk,13335.675516407498,14707.291989428071,-0.006596112106462826,2025_policy_dollar_gold_regime
2025-01-13,momentum_x_risk,13381.051986844943,14692.030650035842,-0.003215918722484501,2025_policy_dollar_gold_regime
2025-01-14,momentum_x_risk,13367.54570579695,14749.834986315589,-0.004222031392783876,2025_policy_dollar_gold_regime
2025-01-15,momentum_x_risk,13378.075382343675,15042.758055953562,-0.0034376525582128226,2025_policy_dollar_gold_regime
2025-01-16,momentum_x_risk,13319.518093418965,15110.210468172198,-0.007799714188367335,2025_policy_dollar_gold_regime
2025-01-17,momentum_x_risk,13358.960896401426,14822.878947818679,-0.00486153278285939,2025_policy_dollar_gold_regime
2025-01-21,momentum_x_risk,13407.173642834374,14803.134908616377,-0.0012700589431137166,2025_policy_dollar_gold_regime
2025-01-22,momentum_x_risk,13451.996916740794,14915.370936344689,0.0,2025_policy_dollar_gold_regime
2025-01-23,momentum_x_risk,13457.927401931396,14826.069966535564,0.0,2025_policy_dollar_gold_regime
2025-01-24,momentum_x_risk,13472.738093182148,14859.344777691267,0.0,2025_policy_dollar_gold_regime
2025-01-27,momentum_x_risk,13466.828857110882,14558.059349656596,-0.00043860691348673875,2025_policy_dollar_gold_regime
2025-01-28,momentum_x_risk,13502.319735625742,14528.150425900783,0.0,2025_policy_dollar_gold_regime
2025-01-29,momentum_x_risk,13555.231681445717,14638.656890312057,0.0,2025_policy_dollar_gold_regime
2025-01-30,momentum_x_risk,13526.101410292866,14654.161770443632,-0.002149005774111812,2025_policy_dollar_gold_regime
2025-01-31,momentum_x_risk,13508.535205118325,14617.839949531268,-0.003444904331019849,2025_policy_dollar_gold_regime
2025-02-03,momentum_x_risk,13533.15718948055,14888.12905248226,-0.0016284850369162607,2025_policy_dollar_gold_regime
2025-02-04,momentum_x_risk,13589.026814505973,14907.419081062386,0.0,2025_policy_dollar_gold_regime
2025-02-05,momentum_x_risk,13636.611147009284,15047.866002576062,0.0,2025_policy_dollar_gold_regime
2025-02-06,momentum_x_risk,13597.156223837805,15032.637894972742,-0.002893308516766724,2025_policy_dollar_gold_regime
2025-02-07,momentum_x_risk,13588.708832933737,15025.746740427701,-0.0035127726059750453,2025_policy_dollar_gold_regime
2025-02-10,momentum_x_risk,13709.679309794563,15319.311952172631,0.0,2025_policy_dollar_gold_regime
2025-02-11,momentum_x_risk,13693.659375285199,15319.416326115792,-0.0011685127089674507,2025_policy_dollar_gold_regime
2025-02-12,momentum_x_risk,13710.03168247066,15386.481586318432,0.0,2025_policy_dollar_gold_regime
2025-02-13,momentum_x_risk,13785.653348190217,15544.199368964393,0.0,2025_policy_dollar_gold_regime
2025-02-14,momentum_x_risk,13717.11364455531,15462.503702550854,-0.004971813950617299,2025_policy_dollar_gold_regime
2025-02-18,momentum_x_risk,13820.484316816546,15748.53172884489,0.0,2025_policy_dollar_gold_regime
2025-02-19,momentum_x_risk,13799.55983294011,15948.369806792363,-0.0015140195811355062,2025_policy_dollar_gold_regime
2025-02-20,momentum_x_risk,13757.83226928298,15865.143184827435,-0.00453327438440998,2025_policy_dollar_gold_regime
2025-02-21,momentum_x_risk,13699.074527444413,15714.983709271943,-0.008784770966702271,2025_policy_dollar_gold_regime
2025-02-24,momentum_x_risk,13645.306287975349,15568.944065518288,-0.012675245297159576,2025_policy_dollar_gold_regime
2025-02-25,momentum_x_risk,13592.262499029932,15479.64082887878,-0.016513301021507387,2025_policy_dollar_gold_regime
2025-02-26,momentum_x_risk,13607.942954196109,15440.060499318874,-0.015378720292878678,2025_policy_dollar_gold_regime
2025-02-27,momentum_x_risk,13494.915443809128,15346.053485973793,-0.023556980026472107,2025_policy_dollar_gold_regime
2025-02-28,momentum_x_risk,13419.535375942096,15197.961550975244,-0.02901120768876253,2025_policy_dollar_gold_regime
2025-03-03,momentum_x_risk,13472.10942396029,15382.11671437057,-0.02520714071013841,2025_policy_dollar_gold_regime
2025-03-04,momentum_x_risk,13509.60558493269,15568.44141439717,-0.022494054821623366,2025_policy_dollar_gold_regime
2025-03-05,momentum_x_risk,13518.60324637775,15797.728295281408,-0.021843016750973887,2025_policy_dollar_gold_regime
2025-03-06,momentum_x_risk,13496.622181739653,15646.099728977739,-0.023433486674763082,2025_policy_dollar_gold_regime
2025-03-07,momentum_x_risk,13498.876466694575,15706.17152854948,-0.023270374811007355,2025_policy_dollar_gold_regime
2025-03-10,momentum_x_risk,13461.05396617702,15646.78072618806,-0.026007073442583906,2025_policy_dollar_gold_regime
2025-03-11,momentum_x_risk,13511.570786261489,15788.436344181706,-0.022351859998073764,2025_policy_dollar_gold_regime
2025-03-12,momentum_x_risk,13530.36502813304,15710.421286387602,-0.020991976983794514,2025_policy_dollar_gold_regime
2025-03-13,momentum_x_risk,13607.244105538457,15785.382588892417,-0.015429286441041912,2025_policy_dollar_gold_regime
2025-03-14,momentum_x_risk,13608.984777948079,15809.14212530671,-0.015303337713796217,2025_policy_dollar_gold_regime
2025-03-17,momentum_x_risk,13632.560037883106,15872.199141556617,-0.013597517614109766,2025_policy_dollar_gold_regime
2025-03-18,momentum_x_risk,13683.47800229699,15932.43274864302,-0.009913278824306482,2025_policy_dollar_gold_regime
2025-03-19,momentum_x_risk,13701.46447655401,16115.704113913598,-0.008611842937929048,2025_policy_dollar_gold_regime
2025-03-20,momentum_x_risk,13695.849789903477,16001.367280657341,-0.009018101251445643,2025_policy_dollar_gold_regime
2025-03-21,momentum_x_risk,13660.569713794524,15875.16110735646,-0.011570839295945712,2025_policy_dollar_gold_regime
2025-03-24,momentum_x_risk,13641.105921330774,15863.409299412497,-0.012979168556886744,2025_policy_dollar_gold_regime
2025-03-25,momentum_x_risk,13660.31419213418,15964.077921330154,-0.011589327914324543,2025_policy_dollar_gold_regime
2025-03-26,momentum_x_risk,13656.70358005864,15939.82126970348,-0.011850578677522927,2025_policy_dollar_gold_regime
2025-03-27,momentum_x_risk,13715.28857853882,16003.826130723473,-0.007611581176625304,2025_policy_dollar_gold_regime
2025-03-28,momentum_x_risk,13747.81958853638,16094.687764713573,-0.005257755561557831,2025_policy_dollar_gold_regime
2025-03-31,momentum_x_risk,13811.007748053558,16216.847160536225,-0.0006856900630795026,2025_policy_dollar_gold_regime
2025-04-01,momentum_x_risk,13802.26491451873,16111.248106032359,-0.0013182897125860737,2025_policy_dollar_gold_regime
2025-04-02,momentum_x_risk,13811.326539079579,16222.327313970747,-0.0006626235034198347,2025_policy_dollar_gold_regime
2025-04-03,momentum_x_risk,13784.639617373465,15772.395820127169,-0.0025935921362369996,2025_policy_dollar_gold_regime
2025-04-04,momentum_x_risk,13681.454365644002,14897.441658118609,-0.010059701815469335,2025_policy_dollar_gold_regime
2025-04-07,momentum_x_risk,13587.38810053702,14519.069468145079,-0.0168659947752986,2025_policy_dollar_gold_regime
2025-04-08,momentum_x_risk,13611.05752100883,14229.101810744913,-0.015153361561496714,2025_policy_dollar_gold_regime
2025-04-09,momentum_x_risk,13772.174334645326,14986.449589078718,-0.003495534676193457,2025_policy_dollar_gold_regime
2025-04-10,momentum_x_risk,13879.811388714206,14789.636975073296,0.0,2025_policy_dollar_gold_regime
2025-04-11,momentum_x_risk,13964.585567125197,15124.463155993302,0.0,2025_policy_dollar_gold_regime
2025-04-14,momentum_x_risk,13939.087453771303,15058.347251881003,-0.0018259126439043039,2025_policy_dollar_gold_regime
2025-04-15,momentum_x_risk,13962.426523653148,14999.10303967664,-0.00015460848885717748,2025_policy_dollar_gold_regime
2025-04-16,momentum_x_risk,14107.818098809872,15173.489780322076,0.0,2025_policy_dollar_gold_regime
2025-04-17,momentum_x_risk,14087.99631148486,15234.451405608726,-0.0014050214700942476,2025_policy_dollar_gold_regime
2025-04-21,momentum_x_risk,14227.458843192744,15177.273337291683,0.0,2025_policy_dollar_gold_regime
2025-04-22,momentum_x_risk,14162.82899036885,15189.835629067908,-0.004542613936628359,2025_policy_dollar_gold_regime
2025-04-23,momentum_x_risk,14054.155311505352,15162.131534726463,-0.012180919558260506,2025_policy_dollar_gold_regime
2025-04-24,momentum_x_risk,14119.619688456132,15223.396521182338,-0.007579649741050409,2025_policy_dollar_gold_regime
2025-04-25,momentum_x_risk,14070.633962426951,15209.760041642863,-0.011022690875034824,2025_policy_dollar_gold_regime
